FLOAT, EPYC, close, size,time in seconds,GFLOPS
2000,0.229842,69.612904
2000,0.021381,748.322705
2000,0.021629,739.735762
2000,0.021466,745.350527
2000,0.020845,767.555911
3000,0.037204,1451.456286
3000,0.036887,1463.929152
3000,0.036724,1470.435505
3000,0.035978,1500.931954
3000,0.036989,1459.893048
4000,0.064541,1983.244282
4000,0.061565,2079.087075
4000,0.061285,2088.614428
4000,0.061191,2091.806717
4000,0.060633,2111.069711
5000,0.105475,2370.235171
5000,0.106622,2344.726711
5000,0.107777,2319.602065
5000,0.107390,2327.963671
5000,0.103493,2415.625744
6000,0.176746,2444.189313
6000,0.179019,2413.156489
6000,0.178895,2414.830413
6000,0.177013,2440.504015
6000,0.181475,2380.494991
7000,0.287974,2382.163355
7000,0.284936,2407.559312
7000,0.289216,2371.926653
7000,0.283651,2418.465269
7000,0.287511,2385.998255
8000,0.417961,2449.989687
8000,0.425900,2404.321861
8000,0.422906,2421.340782
8000,0.436028,2348.472199
8000,0.420110,2437.456926
9000,0.595712,2447.489511
9000,0.614055,2374.380350
9000,0.609173,2393.408223
9000,0.614108,2374.174937
9000,0.617450,2361.325775
10000,0.784968,2547.875813
10000,0.795774,2513.275808
10000,0.782570,2555.683282
10000,0.791239,2527.681928
10000,0.791757,2526.028571
11000,1.067144,2494.507644
11000,1.061605,2507.524521
11000,1.083082,2457.801022
11000,1.063177,2503.815619
11000,1.067348,2494.031292
12000,1.325867,2606.595765
12000,1.315221,2627.694576
12000,1.332980,2592.686901
12000,1.318038,2622.078394
12000,1.326107,2606.124618
13000,1.696438,2590.132991
13000,1.690478,2599.265489
13000,1.662878,2642.407270
13000,1.687763,2603.446077
13000,1.695334,2591.819592
14000,2.029320,2704.354180
14000,2.070756,2650.239871
14000,2.042508,2686.893082
14000,2.045627,2682.795805
14000,2.057031,2667.922701
15000,2.528797,2669.253894
15000,2.553693,2643.230373
15000,2.524670,2673.616331
15000,2.553206,2643.735389
15000,2.521988,2676.459997
16000,3.012308,2719.509452
16000,3.031001,2702.737114
16000,3.031756,2702.064035
16000,3.010284,2721.337869
16000,3.034722,2699.423757
17000,3.606905,2724.218884
17000,3.632490,2705.031221
17000,3.615800,2717.517883
17000,3.617251,2716.427202
17000,3.649330,2692.548776
18000,4.212630,2768.816754
18000,4.203311,2774.955255
18000,4.202408,2775.551617
18000,4.229236,2757.944726
18000,4.243757,2748.508127
19000,4.990340,2748.910785
19000,5.043797,2719.776640
19000,4.984112,2752.345972
19000,5.036180,2723.890114
19000,5.033014,2725.603463
20000,5.745051,2785.005800
20000,5.720241,2797.084866
20000,5.714705,2799.794606
20000,5.762172,2776.730726
20000,5.755775,2779.816699
