FLOAT, EPYC, close, size,time in seconds,GFLOPS
2000,0.015763,1015.003464
2000,0.016091,994.364687
2000,0.018582,861.046148
2000,0.018328,872.995473
2000,0.020991,762.235318
3000,0.038388,1406.705274
3000,0.034751,1553.919406
3000,0.034989,1543.323050
3000,0.034969,1544.239634
3000,0.034915,1546.624543
4000,0.066450,1926.272724
4000,0.066532,1923.879108
4000,0.065948,1940.924770
4000,0.066306,1930.457093
4000,0.066779,1916.762492
5000,0.110776,2256.806406
5000,0.111743,2237.276788
5000,0.110483,2262.798934
5000,0.110673,2258.906972
5000,0.110250,2267.567567
6000,0.168629,2561.839211
6000,0.168002,2571.391516
6000,0.169193,2553.301001
6000,0.168216,2568.127076
6000,0.167652,2576.762239
7000,0.246128,2787.163146
7000,0.246179,2786.585910
7000,0.246749,2780.152007
7000,0.244535,2805.319653
7000,0.245087,2799.007358
8000,0.340297,3009.139692
8000,0.341290,3000.378288
8000,0.339941,3012.291751
8000,0.340430,3007.963640
8000,0.341888,2995.132637
9000,0.468231,3113.845677
9000,0.468840,3109.804974
9000,0.473489,3079.269950
9000,0.468446,3112.421165
9000,0.470091,3101.529434
10000,0.618909,3231.491625
10000,0.619344,3229.224831
10000,0.619796,3226.868138
10000,0.619570,3228.047664
10000,0.619077,3230.618348
11000,0.783060,3399.483420
11000,0.781844,3404.772943
11000,0.782282,3402.862864
11000,0.806518,3300.610090
11000,0.781515,3406.205932
12000,0.996149,3469.358891
12000,0.997623,3464.233930
12000,0.995755,3470.733702
12000,1.000027,3455.905201
12000,0.996856,3466.898497
13000,1.243932,3532.346570
13000,1.242513,3536.380640
13000,1.239131,3546.034626
13000,1.240827,3541.186972
13000,1.238773,3547.056847
14000,1.517176,3617.245907
14000,1.545192,3551.661269
14000,1.518310,3614.545193
14000,1.516949,3617.788970
14000,1.519563,3611.565057
15000,1.911677,3530.930839
15000,1.902843,3547.322768
15000,1.901376,3550.059895
15000,1.906921,3539.738085
15000,1.906357,3540.784048
16000,2.201479,3721.135022
16000,2.217611,3694.065354
16000,2.202521,3719.374452
16000,2.209435,3707.736070
16000,2.210383,3706.145800
17000,2.585005,3801.153914
17000,2.584331,3802.145094
17000,2.589892,3793.980024
17000,2.591632,3791.433295
17000,2.592655,3789.936645
18000,3.078106,3789.342780
18000,3.091938,3772.391266
18000,3.079629,3787.468683
18000,3.076258,3791.619417
18000,3.092371,3771.863281
19000,3.592428,3818.587724
19000,3.585568,3825.892971
19000,3.604490,3805.808876
19000,3.574563,3837.672161
19000,3.588062,3823.233875
20000,4.144835,3860.226473
20000,4.177078,3830.428830
20000,4.146388,3858.780057
20000,4.266157,3750.447823
20000,4.155280,3850.522646
